batch,epoch,step,train_loss,val_loss
0.0,0.0,249,311.0428771972656,
0.0,0.0,499,311.0428771972656,
0.0,0.0,749,311.0428771972656,
0.0,0.0,999,311.0428771972656,
0.0,0.0,1249,311.0428771972656,
0.0,0.0,1499,311.0428771972656,
0.0,0.0,1749,311.0428771972656,
,0,1957,,27.46645164489746
0.0,0.0,1999,311.0428771972656,
2000.0,0.0,2249,22.443790435791016,
2000.0,0.0,2499,22.443790435791016,
2000.0,0.0,2749,22.443790435791016,
2000.0,0.0,2999,22.443790435791016,
2000.0,0.0,3249,22.443790435791016,
2000.0,0.0,3499,22.443790435791016,
2000.0,0.0,3749,22.443790435791016,
,0,3915,,17.04784393310547
2000.0,0.0,3999,22.443790435791016,
4000.0,0.0,4249,49.873878479003906,
4000.0,0.0,4499,49.873878479003906,
4000.0,0.0,4749,49.873878479003906,
4000.0,0.0,4999,49.873878479003906,
4000.0,0.0,5249,49.873878479003906,
4000.0,0.0,5499,49.873878479003906,
4000.0,0.0,5749,49.873878479003906,
,0,5873,,22.6757869720459
4000.0,0.0,5999,49.873878479003906,
6000.0,0.0,6249,38.51223373413086,
6000.0,0.0,6499,38.51223373413086,
6000.0,0.0,6749,38.51223373413086,
6000.0,0.0,6999,38.51223373413086,
6000.0,0.0,7249,38.51223373413086,
6000.0,0.0,7499,38.51223373413086,
6000.0,0.0,7749,38.51223373413086,
,0,7831,,17.05185890197754
0.0,1.0,7999,48.72397232055664,
0.0,1.0,8249,48.72397232055664,
0.0,1.0,8499,48.72397232055664,
0.0,1.0,8749,48.72397232055664,
0.0,1.0,8999,48.72397232055664,
0.0,1.0,9249,48.72397232055664,
0.0,1.0,9499,48.72397232055664,
0.0,1.0,9749,48.72397232055664,
,1,9791,,14.267078399658203
2000.0,1.0,9999,19.727209091186523,
2000.0,1.0,10249,19.727209091186523,
2000.0,1.0,10499,19.727209091186523,
2000.0,1.0,10749,19.727209091186523,
2000.0,1.0,10999,19.727209091186523,
2000.0,1.0,11249,19.727209091186523,
2000.0,1.0,11499,19.727209091186523,
2000.0,1.0,11749,19.727209091186523,
,1,11749,,15.715662956237793
4000.0,1.0,11999,13.530963897705078,
4000.0,1.0,12249,13.530963897705078,
4000.0,1.0,12499,13.530963897705078,
4000.0,1.0,12749,13.530963897705078,
4000.0,1.0,12999,13.530963897705078,
4000.0,1.0,13249,13.530963897705078,
4000.0,1.0,13499,13.530963897705078,
,1,13707,,16.102519989013672
4000.0,1.0,13749,13.530963897705078,
6000.0,1.0,13999,21.304874420166016,
6000.0,1.0,14249,21.304874420166016,
6000.0,1.0,14499,21.304874420166016,
6000.0,1.0,14749,21.304874420166016,
6000.0,1.0,14999,21.304874420166016,
6000.0,1.0,15249,21.304874420166016,
6000.0,1.0,15499,21.304874420166016,
,1,15665,,18.83812141418457
0.0,2.0,15749,16.39331817626953,
0.0,2.0,15999,16.39331817626953,
0.0,2.0,16249,16.39331817626953,
0.0,2.0,16499,16.39331817626953,
0.0,2.0,16749,16.39331817626953,
0.0,2.0,16999,16.39331817626953,
0.0,2.0,17249,16.39331817626953,
0.0,2.0,17499,16.39331817626953,
,2,17625,,21.40287208557129
2000.0,2.0,17749,13.159964561462402,
2000.0,2.0,17999,13.159964561462402,
2000.0,2.0,18249,13.159964561462402,
2000.0,2.0,18499,13.159964561462402,
2000.0,2.0,18749,13.159964561462402,
2000.0,2.0,18999,13.159964561462402,
2000.0,2.0,19249,13.159964561462402,
2000.0,2.0,19499,13.159964561462402,
,2,19583,,15.567272186279297
4000.0,2.0,19749,13.05252456665039,
4000.0,2.0,19999,13.05252456665039,
4000.0,2.0,20249,13.05252456665039,
4000.0,2.0,20499,13.05252456665039,
4000.0,2.0,20749,13.05252456665039,
4000.0,2.0,20999,13.05252456665039,
4000.0,2.0,21249,13.05252456665039,
4000.0,2.0,21499,13.05252456665039,
,2,21541,,19.92078971862793
6000.0,2.0,21749,15.886950492858887,
6000.0,2.0,21999,15.886950492858887,
6000.0,2.0,22249,15.886950492858887,
6000.0,2.0,22499,15.886950492858887,
6000.0,2.0,22749,15.886950492858887,
6000.0,2.0,22999,15.886950492858887,
6000.0,2.0,23249,15.886950492858887,
6000.0,2.0,23499,15.886950492858887,
,2,23499,,12.441779136657715
0.0,3.0,23749,30.07183265686035,
0.0,3.0,23999,30.07183265686035,
0.0,3.0,24249,30.07183265686035,
0.0,3.0,24499,30.07183265686035,
0.0,3.0,24749,30.07183265686035,
0.0,3.0,24999,30.07183265686035,
0.0,3.0,25249,30.07183265686035,
,3,25459,,14.019954681396484
0.0,3.0,25499,30.07183265686035,
2000.0,3.0,25749,33.37767028808594,
2000.0,3.0,25999,33.37767028808594,
2000.0,3.0,26249,33.37767028808594,
2000.0,3.0,26499,33.37767028808594,
2000.0,3.0,26749,33.37767028808594,
2000.0,3.0,26999,33.37767028808594,
2000.0,3.0,27249,33.37767028808594,
,3,27417,,18.36403465270996
2000.0,3.0,27499,33.37767028808594,
4000.0,3.0,27749,12.215812683105469,
4000.0,3.0,27999,12.215812683105469,
4000.0,3.0,28249,12.215812683105469,
4000.0,3.0,28499,12.215812683105469,
4000.0,3.0,28749,12.215812683105469,
4000.0,3.0,28999,12.215812683105469,
4000.0,3.0,29249,12.215812683105469,
,3,29375,,16.199325561523438
4000.0,3.0,29499,12.215812683105469,
6000.0,3.0,29749,11.647247314453125,
6000.0,3.0,29999,11.647247314453125,
6000.0,3.0,30249,11.647247314453125,
6000.0,3.0,30499,11.647247314453125,
6000.0,3.0,30749,11.647247314453125,
6000.0,3.0,30999,11.647247314453125,
6000.0,3.0,31249,11.647247314453125,
,3,31333,,16.50538444519043
0.0,4.0,31499,18.22136878967285,
0.0,4.0,31749,18.22136878967285,
0.0,4.0,31999,18.22136878967285,
0.0,4.0,32249,18.22136878967285,
0.0,4.0,32499,18.22136878967285,
0.0,4.0,32749,18.22136878967285,
0.0,4.0,32999,18.22136878967285,
0.0,4.0,33249,18.22136878967285,
,4,33293,,23.792051315307617
2000.0,4.0,33499,22.59687042236328,
2000.0,4.0,33749,22.59687042236328,
2000.0,4.0,33999,22.59687042236328,
2000.0,4.0,34249,22.59687042236328,
2000.0,4.0,34499,22.59687042236328,
2000.0,4.0,34749,22.59687042236328,
2000.0,4.0,34999,22.59687042236328,
2000.0,4.0,35249,22.59687042236328,
,4,35251,,25.67499542236328
4000.0,4.0,35499,10.838958740234375,
4000.0,4.0,35749,10.838958740234375,
4000.0,4.0,35999,10.838958740234375,
4000.0,4.0,36249,10.838958740234375,
4000.0,4.0,36499,10.838958740234375,
4000.0,4.0,36749,10.838958740234375,
4000.0,4.0,36999,10.838958740234375,
,4,37209,,18.75381088256836
4000.0,4.0,37249,10.838958740234375,
6000.0,4.0,37499,30.901813507080078,
6000.0,4.0,37749,30.901813507080078,
6000.0,4.0,37999,30.901813507080078,
6000.0,4.0,38249,30.901813507080078,
6000.0,4.0,38499,30.901813507080078,
6000.0,4.0,38749,30.901813507080078,
6000.0,4.0,38999,30.901813507080078,
,4,39167,,18.13159942626953
0.0,5.0,39249,23.53147315979004,
0.0,5.0,39499,23.53147315979004,
0.0,5.0,39749,23.53147315979004,
0.0,5.0,39999,23.53147315979004,
0.0,5.0,40249,23.53147315979004,
0.0,5.0,40499,23.53147315979004,
0.0,5.0,40749,23.53147315979004,
0.0,5.0,40999,23.53147315979004,
,5,41127,,13.01196575164795
2000.0,5.0,41249,16.797266006469727,
2000.0,5.0,41499,16.797266006469727,
2000.0,5.0,41749,16.797266006469727,
2000.0,5.0,41999,16.797266006469727,
2000.0,5.0,42249,16.797266006469727,
2000.0,5.0,42499,16.797266006469727,
2000.0,5.0,42749,16.797266006469727,
2000.0,5.0,42999,16.797266006469727,
,5,43085,,14.120038032531738
4000.0,5.0,43249,12.878292083740234,
4000.0,5.0,43499,12.878292083740234,
4000.0,5.0,43749,12.878292083740234,
4000.0,5.0,43999,12.878292083740234,
4000.0,5.0,44249,12.878292083740234,
4000.0,5.0,44499,12.878292083740234,
4000.0,5.0,44749,12.878292083740234,
4000.0,5.0,44999,12.878292083740234,
,5,45043,,18.37041473388672
6000.0,5.0,45249,19.841846466064453,
6000.0,5.0,45499,19.841846466064453,
6000.0,5.0,45749,19.841846466064453,
6000.0,5.0,45999,19.841846466064453,
6000.0,5.0,46249,19.841846466064453,
6000.0,5.0,46499,19.841846466064453,
6000.0,5.0,46749,19.841846466064453,
6000.0,5.0,46999,19.841846466064453,
,5,47001,,30.913240432739258
0.0,6.0,47249,21.04241180419922,
0.0,6.0,47499,21.04241180419922,
0.0,6.0,47749,21.04241180419922,
0.0,6.0,47999,21.04241180419922,
0.0,6.0,48249,21.04241180419922,
0.0,6.0,48499,21.04241180419922,
0.0,6.0,48749,21.04241180419922,
,6,48961,,23.05005645751953
0.0,6.0,48999,21.04241180419922,
2000.0,6.0,49249,14.372112274169922,
2000.0,6.0,49499,14.372112274169922,
2000.0,6.0,49749,14.372112274169922,
2000.0,6.0,49999,14.372112274169922,
2000.0,6.0,50249,14.372112274169922,
2000.0,6.0,50499,14.372112274169922,
2000.0,6.0,50749,14.372112274169922,
,6,50919,,39.37531661987305
2000.0,6.0,50999,14.372112274169922,
4000.0,6.0,51249,13.27847671508789,
4000.0,6.0,51499,13.27847671508789,
4000.0,6.0,51749,13.27847671508789,
4000.0,6.0,51999,13.27847671508789,
