batch,epoch,step,train_loss,val_loss
0.0,0.0,249,287.0567932128906,
300.0,0.0,499,292.9790954589844,
600.0,0.0,749,287.7548522949219,
900.0,0.0,999,197.8980255126953,
1200.0,0.0,1249,135.6736602783203,
1200.0,0.0,1499,135.6736602783203,
1500.0,0.0,1749,104.239501953125,
1800.0,0.0,1999,45.630859375,
2100.0,0.0,2249,38.60443878173828,
2400.0,0.0,2499,39.404296875,
2700.0,0.0,2749,75.44758605957031,
2700.0,0.0,2999,75.44758605957031,
3000.0,0.0,3249,68.61604309082031,
3300.0,0.0,3499,53.365299224853516,
3600.0,0.0,3749,77.50872039794922,
,0,3883,,53.24562454223633
3900.0,0.0,3999,55.73176193237305,
4200.0,0.0,4249,62.113624572753906,
4200.0,0.0,4499,62.113624572753906,
4500.0,0.0,4749,34.00376510620117,
4800.0,0.0,4999,35.28833770751953,
5100.0,0.0,5249,23.72083282470703,
5400.0,0.0,5499,35.00945281982422,
5700.0,0.0,5749,29.614845275878906,
5700.0,0.0,5999,29.614845275878906,
6000.0,0.0,6249,30.107206344604492,
6300.0,0.0,6499,19.57014274597168,
6600.0,0.0,6749,23.547714233398438,
6900.0,0.0,6999,62.078636169433594,
7200.0,0.0,7249,16.635034561157227,
7200.0,0.0,7499,16.635034561157227,
7500.0,0.0,7749,23.967571258544922,
,0,7767,,27.010774612426758
0.0,1.0,7999,51.833274841308594,
300.0,1.0,8249,54.619991302490234,
600.0,1.0,8499,27.75586700439453,
900.0,1.0,8749,17.940204620361328,
1200.0,1.0,8999,21.715106964111328,
1200.0,1.0,9249,21.715106964111328,
1500.0,1.0,9499,14.227306365966797,
1800.0,1.0,9749,55.86149215698242,
2100.0,1.0,9999,15.910384178161621,
2400.0,1.0,10249,55.53684616088867,
2700.0,1.0,10499,21.253585815429688,
2700.0,1.0,10749,21.253585815429688,
3000.0,1.0,10999,20.174758911132812,
3300.0,1.0,11249,16.892526626586914,
3600.0,1.0,11499,20.955490112304688,
,1,11652,,30.860734939575195
3900.0,1.0,11749,17.846267700195312,
4200.0,1.0,11999,11.997068405151367,
4200.0,1.0,12249,11.997068405151367,
4500.0,1.0,12499,14.48397445678711,
4800.0,1.0,12749,48.27350997924805,
5100.0,1.0,12999,18.04534149169922,
5400.0,1.0,13249,57.45367431640625,
5700.0,1.0,13499,13.189030647277832,
5700.0,1.0,13749,13.189030647277832,
6000.0,1.0,13999,49.65229034423828,
6300.0,1.0,14249,49.27223205566406,
6600.0,1.0,14499,53.576942443847656,
6900.0,1.0,14749,16.21548080444336,
7200.0,1.0,14999,11.280250549316406,
7200.0,1.0,15249,11.280250549316406,
7500.0,1.0,15499,15.199129104614258,
,1,15536,,19.407825469970703
0.0,2.0,15749,35.80559539794922,
300.0,2.0,15999,14.888862609863281,
600.0,2.0,16249,16.218605041503906,
900.0,2.0,16499,12.782459259033203,
1200.0,2.0,16749,14.919968605041504,
1200.0,2.0,16999,14.919968605041504,
1500.0,2.0,17249,39.88636779785156,
1800.0,2.0,17499,15.144571304321289,
2100.0,2.0,17749,11.069381713867188,
2400.0,2.0,17999,11.525136947631836,
2700.0,2.0,18249,52.66659164428711,
2700.0,2.0,18499,52.66659164428711,
3000.0,2.0,18749,10.732124328613281,
3300.0,2.0,18999,12.167189598083496,
3600.0,2.0,19249,14.450308799743652,
,2,19421,,29.328025817871094
3900.0,2.0,19499,62.296714782714844,
4200.0,2.0,19749,10.340688705444336,
4200.0,2.0,19999,10.340688705444336,
4500.0,2.0,20249,53.47279739379883,
4800.0,2.0,20499,14.099878311157227,
5100.0,2.0,20749,11.01144790649414,
5400.0,2.0,20999,52.19499206542969,
5700.0,2.0,21249,53.056915283203125,
5700.0,2.0,21499,53.056915283203125,
6000.0,2.0,21749,12.090803146362305,
6300.0,2.0,21999,53.6042594909668,
6600.0,2.0,22249,12.347476959228516,
6900.0,2.0,22499,35.482337951660156,
7200.0,2.0,22749,11.693729400634766,
7200.0,2.0,22999,11.693729400634766,
7500.0,2.0,23249,52.816795349121094,
,2,23305,,14.035991668701172
0.0,3.0,23499,17.454010009765625,
300.0,3.0,23749,11.630768775939941,
600.0,3.0,23999,14.324609756469727,
900.0,3.0,24249,50.331485748291016,
900.0,3.0,24499,50.331485748291016,
1200.0,3.0,24749,17.175613403320312,
1500.0,3.0,24999,11.997008323669434,
1800.0,3.0,25249,13.886700630187988,
2100.0,3.0,25499,14.625182151794434,
2400.0,3.0,25749,15.637632369995117,
2400.0,3.0,25999,15.637632369995117,
2700.0,3.0,26249,16.559072494506836,
3000.0,3.0,26499,11.890575408935547,
3300.0,3.0,26749,16.758365631103516,
3600.0,3.0,26999,11.501388549804688,
,3,27190,,18.839853286743164
3900.0,3.0,27249,57.864192962646484,
3900.0,3.0,27499,57.864192962646484,
4200.0,3.0,27749,18.180347442626953,
4500.0,3.0,27999,14.76478385925293,
4800.0,3.0,28249,23.016735076904297,
5100.0,3.0,28499,11.761655807495117,
5400.0,3.0,28749,14.084729194641113,
5400.0,3.0,28999,14.084729194641113,
5700.0,3.0,29249,14.620580673217773,
6000.0,3.0,29499,14.585472106933594,
6300.0,3.0,29749,14.096847534179688,
6600.0,3.0,29999,15.001811027526855,
6900.0,3.0,30249,8.196612358093262,
6900.0,3.0,30499,8.196612358093262,
7200.0,3.0,30749,15.129130363464355,
7500.0,3.0,30999,46.80943298339844,
,3,31074,,15.23388957977295
0.0,4.0,31249,14.980459213256836,
300.0,4.0,31499,12.006646156311035,
600.0,4.0,31749,8.569123268127441,
900.0,4.0,31999,14.433272361755371,
900.0,4.0,32249,14.433272361755371,
1200.0,4.0,32499,12.279480934143066,
1500.0,4.0,32749,15.091608047485352,
1800.0,4.0,32999,17.55451202392578,
2100.0,4.0,33249,9.208349227905273,
2400.0,4.0,33499,10.677532196044922,
2400.0,4.0,33749,10.677532196044922,
2700.0,4.0,33999,10.52946949005127,
3000.0,4.0,34249,12.87816047668457,
3300.0,4.0,34499,7.823816299438477,
3600.0,4.0,34749,12.574325561523438,
,4,34959,,22.350072860717773
3900.0,4.0,34999,10.198802947998047,
3900.0,4.0,35249,10.198802947998047,
4200.0,4.0,35499,11.927080154418945,
4500.0,4.0,35749,55.45090103149414,
4800.0,4.0,35999,13.063232421875,
5100.0,4.0,36249,14.353302001953125,
5400.0,4.0,36499,9.67060375213623,
5400.0,4.0,36749,9.67060375213623,
5700.0,4.0,36999,20.596418380737305,
6000.0,4.0,37249,17.654924392700195,
6300.0,4.0,37499,8.887451171875,
6600.0,4.0,37749,11.4176025390625,
6900.0,4.0,37999,13.458099365234375,
6900.0,4.0,38249,13.458099365234375,
7200.0,4.0,38499,11.37680721282959,
7500.0,4.0,38749,10.498903274536133,
,4,38843,,17.459897994995117
0.0,5.0,38999,9.967597961425781,
300.0,5.0,39249,11.155714988708496,
600.0,5.0,39499,11.835238456726074,
900.0,5.0,39749,10.330673217773438,
900.0,5.0,39999,10.330673217773438,
1200.0,5.0,40249,9.882180213928223,
1500.0,5.0,40499,10.395370483398438,
1800.0,5.0,40749,9.208075523376465,
2100.0,5.0,40999,9.382912635803223,
2400.0,5.0,41249,11.749808311462402,
2400.0,5.0,41499,11.749808311462402,
2700.0,5.0,41749,10.481002807617188,
3000.0,5.0,41999,7.720165252685547,
3300.0,5.0,42249,8.358489990234375,
3600.0,5.0,42499,8.480415344238281,
,5,42728,,14.45962142944336
3900.0,5.0,42749,10.481154441833496,
3900.0,5.0,42999,10.481154441833496,
4200.0,5.0,43249,9.74478530883789,
4500.0,5.0,43499,15.801658630371094,
4800.0,5.0,43749,6.429747581481934,
5100.0,5.0,43999,7.814855098724365,
5400.0,5.0,44249,7.676474571228027,
5400.0,5.0,44499,7.676474571228027,
5700.0,5.0,44749,11.072577476501465,
6000.0,5.0,44999,52.63898468017578,
6300.0,5.0,45249,9.658583641052246,
6600.0,5.0,45499,8.68107795715332,
6900.0,5.0,45749,7.657188892364502,
6900.0,5.0,45999,7.657188892364502,
7200.0,5.0,46249,8.66813850402832,
7500.0,5.0,46499,9.832246780395508,
,5,46612,,12.22011947631836
0.0,6.0,46749,8.919132232666016,
300.0,6.0,46999,9.095662117004395,
600.0,6.0,47249,8.002920150756836,
600.0,6.0,47499,8.002920150756836,
900.0,6.0,47749,8.296684265136719,
1200.0,6.0,47999,9.316802978515625,
1500.0,6.0,48249,9.289710998535156,
1800.0,6.0,48499,23.79596710205078,
2100.0,6.0,48749,8.641669273376465,
2100.0,6.0,48999,8.641669273376465,
2400.0,6.0,49249,7.424994945526123,
2700.0,6.0,49499,6.391783237457275,
3000.0,6.0,49749,6.617063522338867,
3300.0,6.0,49999,10.405106544494629,
3600.0,6.0,50249,6.888726711273193,
,6,50497,,6.825677394866943
3600.0,6.0,50499,6.888726711273193,
3900.0,6.0,50749,5.15141487121582,
4200.0,6.0,50999,9.60501480102539,
4500.0,6.0,51249,5.285292625427246,
4800.0,6.0,51499,5.5196733474731445,
5100.0,6.0,51749,5.642874240875244,
5100.0,6.0,51999,5.642874240875244,
5400.0,6.0,52249,7.059267520904541,
5700.0,6.0,52499,7.347445011138916,
6000.0,6.0,52749,6.519957542419434,
6300.0,6.0,52999,4.072505474090576,
6600.0,6.0,53249,4.788162708282471,
6600.0,6.0,53499,4.788162708282471,
6900.0,6.0,53749,4.816675662994385,
7200.0,6.0,53999,4.906490802764893,
7500.0,6.0,54249,6.27277946472168,
,6,54381,,5.307243824005127
0.0,7.0,54499,6.066412925720215,
300.0,7.0,54749,4.946072578430176,
600.0,7.0,54999,6.350172996520996,
600.0,7.0,55249,6.350172996520996,
900.0,7.0,55499,4.075347423553467,
1200.0,7.0,55749,4.956758499145508,
1500.0,7.0,55999,4.720606803894043,
1800.0,7.0,56249,5.494898319244385,
2100.0,7.0,56499,4.177587509155273,
2100.0,7.0,56749,4.177587509155273,
2400.0,7.0,56999,6.579010486602783,
2700.0,7.0,57249,4.204656600952148,
3000.0,7.0,57499,3.579721450805664,
3300.0,7.0,57749,4.900763034820557,
3600.0,7.0,57999,11.774216651916504,
3600.0,7.0,58249,11.774216651916504,
,7,58266,,5.734879970550537
3900.0,7.0,58499,4.674345016479492,
4200.0,7.0,58749,3.785151958465576,
4500.0,7.0,58999,3.7059826850891113,
4800.0,7.0,59249,9.770075798034668,
5100.0,7.0,59499,3.725762128829956,
5100.0,7.0,59749,3.725762128829956,
5400.0,7.0,59999,3.4685492515563965,
5700.0,7.0,60249,3.5002601146698,
6000.0,7.0,60499,5.991006374359131,
6300.0,7.0,60749,4.985538005828857,
6600.0,7.0,60999,4.567563056945801,
6600.0,7.0,61249,4.567563056945801,
6900.0,7.0,61499,4.6088433265686035,
7200.0,7.0,61749,4.672398090362549,
7500.0,7.0,61999,4.806512832641602,
,7,62150,,10.077927589416504
0.0,8.0,62249,6.174899101257324,
300.0,8.0,62499,4.322479724884033,
300.0,8.0,62749,4.322479724884033,
600.0,8.0,62999,4.405208110809326,
900.0,8.0,63249,26.32039451599121,
1200.0,8.0,63499,3.8707399368286133,
1500.0,8.0,63749,3.7538838386535645,
1800.0,8.0,63999,5.378537654876709,
1800.0,8.0,64249,5.378537654876709,
2100.0,8.0,64499,4.631773471832275,
2400.0,8.0,64749,4.095881938934326,
2700.0,8.0,64999,3.9768218994140625,
3000.0,8.0,65249,4.680830001831055,
3300.0,8.0,65499,4.2987284660339355,
3300.0,8.0,65749,4.2987284660339355,
3600.0,8.0,65999,5.171987533569336,
,8,66035,,4.459377765655518
3900.0,8.0,66249,4.0300140380859375,
4200.0,8.0,66499,4.228170871734619,
4500.0,8.0,66749,6.127656936645508,
4800.0,8.0,66999,3.9887328147888184,
4800.0,8.0,67249,3.9887328147888184,
5100.0,8.0,67499,5.787484645843506,
5400.0,8.0,67749,4.102165699005127,
