batch,epoch,step,train_loss,val_loss
0.0,0.0,249,247.45713806152344,
0.0,0.0,499,247.45713806152344,
0.0,0.0,749,247.45713806152344,
0.0,0.0,999,247.45713806152344,
0.0,0.0,1249,247.45713806152344,
0.0,0.0,1499,247.45713806152344,
0.0,0.0,1749,247.45713806152344,
0.0,0.0,1999,247.45713806152344,
2000.0,0.0,2249,25.703569412231445,
2000.0,0.0,2499,25.703569412231445,
2000.0,0.0,2749,25.703569412231445,
2000.0,0.0,2999,25.703569412231445,
2000.0,0.0,3249,25.703569412231445,
2000.0,0.0,3499,25.703569412231445,
2000.0,0.0,3749,25.703569412231445,
2000.0,0.0,3999,25.703569412231445,
4000.0,0.0,4249,16.35515785217285,
4000.0,0.0,4499,16.35515785217285,
4000.0,0.0,4749,16.35515785217285,
4000.0,0.0,4999,16.35515785217285,
4000.0,0.0,5249,16.35515785217285,
4000.0,0.0,5499,16.35515785217285,
4000.0,0.0,5749,16.35515785217285,
4000.0,0.0,5999,16.35515785217285,
6000.0,0.0,6249,10.783252716064453,
6000.0,0.0,6499,10.783252716064453,
6000.0,0.0,6749,10.783252716064453,
6000.0,0.0,6999,10.783252716064453,
6000.0,0.0,7249,10.783252716064453,
6000.0,0.0,7499,10.783252716064453,
6000.0,0.0,7749,10.783252716064453,
,0,7767,,10.780016899108887
6000.0,0.0,7999,10.783252716064453,
8000.0,0.0,8249,14.335726737976074,
8000.0,0.0,8499,14.335726737976074,
8000.0,0.0,8749,14.335726737976074,
8000.0,0.0,8999,14.335726737976074,
8000.0,0.0,9249,14.335726737976074,
8000.0,0.0,9499,14.335726737976074,
8000.0,0.0,9749,14.335726737976074,
8000.0,0.0,9999,14.335726737976074,
10000.0,0.0,10249,22.45436668395996,
10000.0,0.0,10499,22.45436668395996,
10000.0,0.0,10749,22.45436668395996,
10000.0,0.0,10999,22.45436668395996,
10000.0,0.0,11249,22.45436668395996,
10000.0,0.0,11499,22.45436668395996,
10000.0,0.0,11749,22.45436668395996,
10000.0,0.0,11999,22.45436668395996,
12000.0,0.0,12249,18.610544204711914,
12000.0,0.0,12499,18.610544204711914,
12000.0,0.0,12749,18.610544204711914,
12000.0,0.0,12999,18.610544204711914,
12000.0,0.0,13249,18.610544204711914,
12000.0,0.0,13499,18.610544204711914,
12000.0,0.0,13749,18.610544204711914,
12000.0,0.0,13999,18.610544204711914,
14000.0,0.0,14249,11.575892448425293,
14000.0,0.0,14499,11.575892448425293,
14000.0,0.0,14749,11.575892448425293,
14000.0,0.0,14999,11.575892448425293,
14000.0,0.0,15249,11.575892448425293,
14000.0,0.0,15499,11.575892448425293,
,0,15535,,9.768775939941406
0.0,1.0,15749,9.357707977294922,
0.0,1.0,15999,9.357707977294922,
0.0,1.0,16249,9.357707977294922,
0.0,1.0,16499,9.357707977294922,
0.0,1.0,16749,9.357707977294922,
0.0,1.0,16999,9.357707977294922,
0.0,1.0,17249,9.357707977294922,
0.0,1.0,17499,9.357707977294922,
2000.0,1.0,17749,14.598428726196289,
2000.0,1.0,17999,14.598428726196289,
2000.0,1.0,18249,14.598428726196289,
2000.0,1.0,18499,14.598428726196289,
2000.0,1.0,18749,14.598428726196289,
2000.0,1.0,18999,14.598428726196289,
2000.0,1.0,19249,14.598428726196289,
2000.0,1.0,19499,14.598428726196289,
4000.0,1.0,19749,24.002155303955078,
4000.0,1.0,19999,24.002155303955078,
4000.0,1.0,20249,24.002155303955078,
4000.0,1.0,20499,24.002155303955078,
4000.0,1.0,20749,24.002155303955078,
4000.0,1.0,20999,24.002155303955078,
4000.0,1.0,21249,24.002155303955078,
4000.0,1.0,21499,24.002155303955078,
6000.0,1.0,21749,37.24089050292969,
6000.0,1.0,21999,37.24089050292969,
6000.0,1.0,22249,37.24089050292969,
6000.0,1.0,22499,37.24089050292969,
