batch,epoch,step,train_loss,val_loss
0.0,0.0,249,264.2552185058594,
0.0,0.0,499,264.2552185058594,
0.0,0.0,749,264.2552185058594,
0.0,0.0,999,264.2552185058594,
0.0,0.0,1249,264.2552185058594,
0.0,0.0,1499,264.2552185058594,
0.0,0.0,1749,264.2552185058594,
,0,1941,,18.97464942932129
0.0,0.0,1999,264.2552185058594,
2000.0,0.0,2249,13.702655792236328,
2000.0,0.0,2499,13.702655792236328,
2000.0,0.0,2749,13.702655792236328,
2000.0,0.0,2999,13.702655792236328,
2000.0,0.0,3249,13.702655792236328,
2000.0,0.0,3499,13.702655792236328,
2000.0,0.0,3749,13.702655792236328,
,0,3883,,24.049692153930664
0.0,1.0,3999,37.101253509521484,
0.0,1.0,4249,37.101253509521484,
0.0,1.0,4499,37.101253509521484,
0.0,1.0,4749,37.101253509521484,
0.0,1.0,4999,37.101253509521484,
0.0,1.0,5249,37.101253509521484,
0.0,1.0,5499,37.101253509521484,
0.0,1.0,5749,37.101253509521484,
,1,5826,,10.895562171936035
2000.0,1.0,5999,14.467280387878418,
2000.0,1.0,6249,14.467280387878418,
2000.0,1.0,6499,14.467280387878418,
2000.0,1.0,6749,14.467280387878418,
2000.0,1.0,6999,14.467280387878418,
2000.0,1.0,7249,14.467280387878418,
2000.0,1.0,7499,14.467280387878418,
2000.0,1.0,7749,14.467280387878418,
,1,7768,,25.166067123413086
0.0,2.0,7999,34.77505111694336,
0.0,2.0,8249,34.77505111694336,
0.0,2.0,8499,34.77505111694336,
0.0,2.0,8749,34.77505111694336,
0.0,2.0,8999,34.77505111694336,
0.0,2.0,9249,34.77505111694336,
0.0,2.0,9499,34.77505111694336,
,2,9711,,30.303380966186523
0.0,2.0,9749,34.77505111694336,
2000.0,2.0,9999,36.3290901184082,
2000.0,2.0,10249,36.3290901184082,
2000.0,2.0,10499,36.3290901184082,
2000.0,2.0,10749,36.3290901184082,
2000.0,2.0,10999,36.3290901184082,
2000.0,2.0,11249,36.3290901184082,
2000.0,2.0,11499,36.3290901184082,
,2,11653,,29.576988220214844
0.0,3.0,11749,20.741846084594727,
0.0,3.0,11999,20.741846084594727,
0.0,3.0,12249,20.741846084594727,
0.0,3.0,12499,20.741846084594727,
0.0,3.0,12749,20.741846084594727,
0.0,3.0,12999,20.741846084594727,
0.0,3.0,13249,20.741846084594727,
0.0,3.0,13499,20.741846084594727,
,3,13596,,20.156095504760742
2000.0,3.0,13749,30.2311954498291,
2000.0,3.0,13999,30.2311954498291,
2000.0,3.0,14249,30.2311954498291,
2000.0,3.0,14499,30.2311954498291,
2000.0,3.0,14749,30.2311954498291,
2000.0,3.0,14999,30.2311954498291,
2000.0,3.0,15249,30.2311954498291,
2000.0,3.0,15499,30.2311954498291,
,3,15538,,40.603919982910156
0.0,4.0,15749,10.079900741577148,
0.0,4.0,15999,10.079900741577148,
0.0,4.0,16249,10.079900741577148,
0.0,4.0,16499,10.079900741577148,
0.0,4.0,16749,10.079900741577148,
0.0,4.0,16999,10.079900741577148,
0.0,4.0,17249,10.079900741577148,
,4,17481,,54.58580017089844
0.0,4.0,17499,10.079900741577148,
2000.0,4.0,17749,9.75689697265625,
2000.0,4.0,17999,9.75689697265625,
2000.0,4.0,18249,9.75689697265625,
2000.0,4.0,18499,9.75689697265625,
2000.0,4.0,18749,9.75689697265625,
2000.0,4.0,18999,9.75689697265625,
2000.0,4.0,19249,9.75689697265625,
,4,19423,,29.72981834411621
0.0,5.0,19499,45.166343688964844,
0.0,5.0,19749,45.166343688964844,
0.0,5.0,19999,45.166343688964844,
0.0,5.0,20249,45.166343688964844,
0.0,5.0,20499,45.166343688964844,
0.0,5.0,20749,45.166343688964844,
0.0,5.0,20999,45.166343688964844,
0.0,5.0,21249,45.166343688964844,
,5,21366,,14.223834991455078
2000.0,5.0,21499,19.623943328857422,
2000.0,5.0,21749,19.623943328857422,
2000.0,5.0,21999,19.623943328857422,
2000.0,5.0,22249,19.623943328857422,
2000.0,5.0,22499,19.623943328857422,
2000.0,5.0,22749,19.623943328857422,
2000.0,5.0,22999,19.623943328857422,
2000.0,5.0,23249,19.623943328857422,
,5,23308,,10.844285011291504
0.0,6.0,23499,8.855707168579102,
0.0,6.0,23749,8.855707168579102,
0.0,6.0,23999,8.855707168579102,
0.0,6.0,24249,8.855707168579102,
0.0,6.0,24499,8.855707168579102,
0.0,6.0,24749,8.855707168579102,
0.0,6.0,24999,8.855707168579102,
0.0,6.0,25249,8.855707168579102,
,6,25251,,15.099499702453613
2000.0,6.0,25499,12.586012840270996,
2000.0,6.0,25749,12.586012840270996,
2000.0,6.0,25999,12.586012840270996,
2000.0,6.0,26249,12.586012840270996,
